,key,handstrat,participant,melody,sex,age,score,genre,proc,qommax,qommin,qomav,handdistmax,handdistmin,handdistav,zmax,zmin,distlh,distrh
472,472,3,5,1,M,30,563,im,norm,2332.56231667,1231.884965,1643.88868634,912.972025461,257.572718625,536.26681285,1645.85587169,779.462212283,4419.79930584,4295.26126879
473,473,4,20,13,F,20,499,vo,norm,2003.60224637,1753.39683323,1940.00069575,384.8282637,202.225002521,279.415336775,1387.47233658,1197.34495633,1808.52863572,1901.73834267
474,474,2,21,19,F,49,965,im,syn,2047.16915136,1212.67575729,1747.06537352,1103.54733181,299.511507868,702.226935872,1382.34098538,784.059212954,2440.83605933,2722.42807643
475,475,4,3,1,F,29,972,im,norm,1998.97954727,1269.04875141,1730.99319819,392.176617848,79.9541983182,114.590201768,1419.58794673,859.970765689,2340.28551791,2606.36476296
476,476,3,5,19,M,30,563,im,syn,2529.08206894,1237.73650528,1916.00886724,558.236772427,190.640515892,349.635246572,1808.14994991,800.068070041,1889.89036137,2133.74688441
477,477,2,28,1,F,41,662,im,norm,2326.35962061,1337.02719712,1965.2730862,1262.88976309,479.18369031,954.635276984,1673.09086166,822.529714815,2656.1838749,3474.77447673
478,478,3,7,15,M,25,839,vo,norm,1812.13439026,1294.66153634,1575.80968571,572.613623997,269.997839788,335.271930687,1273.64390469,865.782028585,1543.52883313,1424.70082857
479,479,3,8,27,F,20,262,sc,syn,2312.98700602,1305.18876023,1849.87681879,749.380809176,358.599156722,562.567601982,1671.43463417,798.446842589,2878.93664321,3165.52954421
480,480,3,25,21,M,64,879,jo,syn,2402.49235915,1205.34357888,1984.61723809,920.105658932,277.402739804,528.296540633,1650.4093377,767.270213228,3245.46311149,2934.06935589
481,481,4,3,3,F,29,972,im,norm,1905.22246648,1256.01717087,1657.45697857,297.446014746,84.0414396556,150.282353061,1395.24342748,859.109984352,1179.2208898,1435.07211119
482,482,3,2,17,F,53,989,im,syn,2580.31808607,1439.2980121,2359.05558067,890.9395624,317.78586174,587.833001186,1772.53774237,947.874552929,3196.90582808,3086.39209806
483,483,6,28,21,F,41,662,jo,syn,2138.60624745,1365.9672767,1791.47210521,783.677634554,432.234124042,621.5519644,1624.13794328,837.247330725,1704.13308128,2312.59313007
484,484,4,1,5,M,23,465,jo,norm,2370.78288899,1512.43186726,2025.16802134,687.875322974,480.91746221,594.05287213,1648.17072359,900.372023085,2006.7984424,2174.13179664
485,485,2,5,2,M,30,563,im,norm,2513.72291163,1237.04949462,1836.60240961,726.776688327,217.622513095,513.385217754,1622.83850631,795.03799352,2522.86809061,2665.79024281
486,486,2,26,9,M,34,924,sc,norm,2233.47515075,1678.73399624,1992.89450144,607.49836606,231.387086004,440.997093796,1604.26472656,1088.7579125,2992.27189855,3992.585213
487,487,1,18,19,M,30,992,im,syn,2007.10373428,1232.06682161,1642.23998483,1113.83849623,164.709585088,801.566689587,1679.93078545,806.611940223,628.452702563,3437.8199187
488,488,4,22,28,F,28,524,sc,syn,1563.8157583,764.693217342,1292.27081712,560.243440105,190.232418701,307.89745689,933.469560625,315.759512198,1934.48776505,1607.62401357
489,489,1,18,12,M,30,992,sc,norm,2067.65173144,1288.87599661,1686.98044668,1033.88802096,160.362330373,577.364563302,1477.03202802,816.550459954,1475.58035694,2675.43815619
490,490,2,2,18,F,53,989,im,syn,2729.26543104,2068.72517025,2523.5800823,1299.8409541,333.052164533,885.041681349,1834.1633633,1340.03296751,2944.0273532,2889.7136832
491,491,1,4,21,M,26,958,jo,syn,1764.94442931,1368.34330364,1625.06175192,897.750208003,695.78408415,817.954392974,1417.3726684,849.739370749,1202.27084107,2147.96390554
492,492,1,3,23,F,29,972,jo,syn,2079.47682656,1201.16553763,1823.60076037,1236.64615266,518.701420019,949.741815105,1875.01283997,794.354290052,364.991008671,2700.04268931
493,493,3,5,15,M,30,563,vo,norm,2439.99605649,1427.41173302,2126.48706525,775.409795697,392.406017257,589.928072065,1653.91041741,888.644978415,3581.47626319,3596.35700831
494,494,2,25,8,M,64,879,jo,norm,2182.82670049,1828.36649775,2074.9674914,760.279925876,230.29460454,521.239429684,1469.45384279,1144.12199135,2446.16564221,1828.03197836
495,495,1,6,23,M,37,973,jo,syn,2045.67492368,1395.27590508,1816.43759013,1010.56541612,559.172471581,859.794115337,1762.98475997,882.795173743,440.222358426,3497.01453384
496,496,6,5,14,M,30,563,vo,norm,2321.81668296,1597.99012241,1974.68796117,500.028839061,318.546830501,417.445136193,1593.36156235,989.337710446,3344.32984207,3782.07556188
497,497,1,6,11,M,37,973,sc,norm,2055.82131035,1313.76620337,1770.14511111,1028.51974938,524.142125337,808.446196446,1784.33573825,873.282287039,211.777925059,2746.33980948
498,498,4,8,3,F,20,262,im,norm,2316.03596546,1286.72048952,1902.67737457,544.82645545,242.012929262,365.876127901,1587.98040724,828.260933805,3159.83946372,3383.96265117
499,499,3,25,14,M,64,879,vo,norm,2322.1623849,1175.70722705,1815.19172567,906.245561973,345.829368149,585.397614284,1550.76628319,765.426150489,3391.38584178,3271.96574582
500,500,4,10,13,F,24,438,vo,norm,1673.42429638,1220.87274126,1449.5381092,542.647447067,293.101686012,417.763496898,1120.67644606,788.581796615,1567.58873865,1508.49808466
501,501,3,1,9,M,23,465,sc,norm,2689.3127133,1388.43688241,2155.10819431,434.290020878,138.44444158,286.452362099,1871.37877959,861.106413492,1856.69474384,2033.02848859
502,502,3,10,24,F,24,438,jo,syn,2118.90470854,1204.68368436,1724.04889094,531.656500113,308.159618631,410.721762819,1493.52222085,785.191865145,1586.78511715,1949.38959016
503,503,2,21,18,F,49,965,im,syn,2352.02256333,1255.50835173,1922.96192236,1003.28670772,72.0984657759,468.224329023,1850.55685216,779.664283098,3723.66639138,3770.08776412
504,504,2,26,28,M,34,924,sc,syn,2074.38711251,1655.20669605,1888.20100464,755.949338812,270.657121152,473.91720832,1506.40473569,1010.43963037,1932.98249403,3790.03846158
505,505,1,20,24,F,20,499,jo,syn,1955.39136383,1338.42000974,1713.80266385,1049.85560423,575.020893489,893.110891037,1674.53934794,771.574969775,300.617925053,1853.20599752
506,506,4,5,24,M,30,563,jo,syn,2313.7141226,1268.47089317,1934.83436518,844.95955474,162.486311763,418.588239384,1660.75725478,816.166865678,3425.55195759,3717.4957922
507,507,4,7,9,M,25,839,sc,norm,2487.9215992,1611.73329961,2116.61993704,662.055344357,248.610043654,409.612744341,1711.0776029,1069.17657716,1468.93546688,1415.98744528
508,508,3,10,25,F,24,438,sc,syn,2150.8098207,1198.11196359,1681.92015591,1052.94381056,312.653462135,586.470542426,1542.25426152,709.462319212,5071.84108242,5110.62854536
509,509,6,9,9,F,31,913,sc,norm,2129.6819872,1247.4337516,1868.48926654,452.308091511,175.180465301,322.064329949,1455.85066938,774.431397902,3711.7743732,3774.5411726
510,510,2,20,16,F,20,499,vo,norm,1866.91787465,1359.81742135,1676.72105306,926.201103869,568.900823725,758.551019389,1538.12413873,808.855371016,208.236928549,2337.48851751
511,511,4,22,26,F,28,524,sc,syn,1585.95689746,764.842502058,1322.63232341,798.458365152,513.236374596,689.37565083,1009.49969664,312.245081236,1173.67715413,1565.14460854
512,512,6,28,29,F,41,662,vo,syn,1896.91422316,1192.4655393,1591.62546534,874.762031163,502.187019243,676.873989469,1556.32113036,772.703048481,2222.37480718,4779.85059447
513,513,1,22,4,F,28,524,im,norm,1180.98860057,760.609669954,989.927677058,756.536985485,371.496412384,536.460018781,898.836949601,279.452184446,668.495183754,1692.60455265
514,514,3,8,31,F,20,262,vo,syn,2399.41033013,1326.48404206,1918.19014647,711.441916373,242.43424273,462.009164345,1703.76251011,812.66045662,3651.55606841,4009.66778052
515,515,4,8,19,F,20,262,im,syn,2151.70312891,1299.06841964,1757.3279672,609.634741195,173.972445727,323.979602684,1508.11433618,817.180755812,3834.84364199,3760.99588755
